20250101,092400,93173.46,93190.01,93118,93118,21.14476,0
20250101,092500,93118,93136.02,93066.12,93101.13,29.31922,0
20250101,092600,93101.12,93101.13,92888,92994.25,128.47003,0
20250101,092700,92994.26,93075.31,92943.1,93060.83,32.93948,0
20250101,092800,93060.82,93060.83,93028.78,93033.27,4.38563,0
20250101,092900,93033.27,93141.92,93005.29,93141.91,14.71478,0
20250101,093000,93141.91,93157.15,93092.86,93131.22,45.59117,0
20250101,093100,93131.22,93212,93131.21,93211.99,7.99059,0
20250101,093200,93211.99,93279.69,93200,93267.23,35.63309,0
20250101,093300,93267.22,93293.31,93245.32,93293.3,47.24661,0
20250101,093400,93293.3,93302.52,93215.52,93215.52,6.83867,0
20250101,093500,93215.53,93215.53,93164.01,93164.01,6.86743,0
20250101,093600,93164.01,93164.02,93108.03,93108.03,3.18209,0
20250101,093700,93108.02,93120.12,93045.57,93045.57,6.38218,0
20250101,093800,93045.57,93056.21,93039,93039.01,5.19844,0
20250101,093900,93039.01,93070.57,93030.3,93053.07,15.34605,0
20250101,094000,93053.06,93053.06,93001,93016.87,9.03247,0
20250101,094100,93016.88,93089.21,93016.88,93080.43,5.79056,0
20250101,094200,93080.42,93080.42,93026.7,93045.53,11.40559,0
20250101,094300,93045.53,93109.66,93045.53,93109.65,5.15112,0
20250101,094400,93109.6,93121.77,93047.5,93106.31,18.47059,0
20250101,094500,93106.3,93110,93048.64,93050.95,9.45792,0
20250101,094600,93050.95,93090.72,93050.95,93090.71,3.70085,0
20250101,094700,93090.71,93169.28,93090.7,93169.28,4.66579,0
20250101,094800,93169.28,93198.96,93169.27,93198.96,8.41206,0
20250101,094900,93198.96,93242.43,93198.95,93204.01,5.33033,0
20250101,095000,93204,93230.47,93204,93230.47,16.55789,0
20250101,095100,93230.47,93414.83,93230.46,93413.7,14.72867,0
20250101,095200,93413.7,93446.48,93386.11,93416.03,26.69682,0
20250101,095300,93416.03,93416.03,93380,93412.52,5.63367,0
